Index;Logradouro;Numero;Complemento;Valor_Avaliacao;Bairro;Ano_Construcao;Area_Terreno;Area_Construida;Padrao_Acabamento;Tipo_Construcao;Tipo_Ocupacao;Data_Transacao;Estado_Conservacao;Tipo_Imovel;Ano;Região;Mes
125;Rua Regueira Costa;287;Apto 1901 Edf Saint Guilherme;746800;Rosarinho;2013;1166.23;165.25;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-28;Bom;Apartamento;2021;Norte;Dezembro
126;Rua Regueira Costa;287;Apto 2101 Edf Saint Guilherme;790000;Rosarinho;2013;1166.23;165.25;Superior;Apartamento > 4 Pavimentos;Residencial;2021-04-29;Bom;Apartamento;2021;Norte;Abril
127;Rua Regueira Costa;265;Apto 1603 Edf. Quinta Das Orquídeas;269524;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-01;Bom;Apartamento;2021;Norte;Dezembro
128;Rua Regueira Costa;265;Apto 1703 Edf. Quinta Das Orquídeas;270849;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-03;Bom;Apartamento;2021;Norte;Setembro
129;Rua Regueira Costa;265;Apto 2403 Edf. Quinta Das Orquídeas;280314;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-23;Bom;Apartamento;2021;Norte;Setembro
130;Rua Regueira Costa;265;Apto 2402 Edf. Quinta Das Orquídeas;280314;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-16;Bom;Apartamento;2021;Norte;Setembro
131;Rua Regueira Costa;265;Apto 2404 Edf. Quinta Das Orquídeas;283636;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-18;Bom;Apartamento;2021;Norte;Novembro
132;Rua Regueira Costa;265;Apto 1901 Edf. Quinta Das Orquídeas;276762;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-11;Bom;Apartamento;2021;Norte;Novembro
133;Rua Regueira Costa;265;Apto 603 Edf. Quinta Das Orquídeas;273382;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-15;Bom;Apartamento;2021;Norte;Outubro
134;Rua Regueira Costa;265;Apto 202 Edf. Quinta Das Orquídeas;270000;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-08;Bom;Apartamento;2021;Norte;Outubro
135;Rua Regueira Costa;265;Apto 203 Edf. Quinta Das Orquídeas;275000;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-06;Bom;Apartamento;2021;Norte;Dezembro
136;Rua Regueira Costa;265;Apto 204 Edf. Quinta Das Orquídeas;265000;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-16;Bom;Apartamento;2021;Norte;Setembro
137;Rua Regueira Costa;265;Apto 302 Edf. Quinta Das Orquídeas;252868;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-18;Bom;Apartamento;2021;Norte;Outubro
138;Rua Regueira Costa;265;Apto 102 Edf. Quinta Das Orquídeas;250399;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-17;Bom;Apartamento;2021;Norte;Dezembro
139;Rua Regueira Costa;265;Apto 404 Edf. Quinta Das Orquídeas;257123;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-23;Bom;Apartamento;2021;Norte;Setembro
140;Rua Regueira Costa;265;Apto 304 Edf. Quinta Das Orquídeas;255865;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-08-27;Bom;Apartamento;2021;Norte;Agosto
141;Rua Regueira Costa;265;Apto 401 Edf. Quinta Das Orquídeas;257123;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-15;Bom;Apartamento;2021;Norte;Outubro
142;Rua Regueira Costa;265;Apto 601 Edf. Quinta Das Orquídeas;259659;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-29;Bom;Apartamento;2021;Norte;Dezembro
143;Rua Regueira Costa;265;Apto 701 Edf. Quinta Das Orquídeas;260936;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-30;Bom;Apartamento;2021;Norte;Novembro
144;Rua Regueira Costa;265;Apto 702 Edf. Quinta Das Orquídeas;257880;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-28;Bom;Apartamento;2021;Norte;Setembro
145;Rua Regueira Costa;265;Apto 703 Edf. Quinta Das Orquídeas;275000;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-06;Bom;Apartamento;2021;Norte;Outubro
146;Rua Regueira Costa;265;Apto 704 Edf. Quinta Das Orquídeas;260936;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-18;Bom;Apartamento;2021;Norte;Novembro
147;Rua Regueira Costa;265;Apto 802 Edf. Quinta Das Orquídeas;260000;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-18;Bom;Apartamento;2021;Norte;Novembro
148;Rua Regueira Costa;265;Apto 803 Edf. Quinta Das Orquídeas;280000;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-21;Bom;Apartamento;2021;Norte;Dezembro
149;Rua Regueira Costa;265;Apto 901 Edf. Quinta Das Orquídeas;263509;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-12;Bom;Apartamento;2021;Norte;Novembro
150;Rua Regueira Costa;265;Apto 1004 Edf. Quinta Das Orquídeas;270000;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-03;Bom;Apartamento;2021;Norte;Setembro
151;Rua Regueira Costa;265;Apto 1102 Edf. Quinta Das Orquídeas;275000;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-16;Bom;Apartamento;2021;Norte;Setembro
152;Rua Regueira Costa;265;Apto 1201 Edf. Quinta Das Orquídeas;267417;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-20;Bom;Apartamento;2021;Norte;Outubro
153;Rua Regueira Costa;265;Apto 1202 Edf. Quinta Das Orquídeas;264285;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-01;Bom;Apartamento;2021;Norte;Outubro
154;Rua Regueira Costa;265;Apto 1204 Edf. Quinta Das Orquídeas;267417;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-12;Bom;Apartamento;2021;Norte;Novembro
155;Rua Regueira Costa;265;Apto 1302 Edf. Quinta Das Orquídeas;285000;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-15;Bom;Apartamento;2021;Norte;Outubro
156;Rua Regueira Costa;265;Apto 1302 Edf. Quinta Das Orquídeas;285000;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-19;Bom;Apartamento;2021;Norte;Outubro
157;Rua Regueira Costa;265;Apto 1303 Edf. Quinta Das Orquídeas;275000;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-27;Bom;Apartamento;2021;Norte;Novembro
158;Rua Regueira Costa;265;Apto 1304 Edf. Quinta Das Orquídeas;268733;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-29;Bom;Apartamento;2021;Norte;Outubro
159;Rua Regueira Costa;265;Apto 1501 Edf. Quinta Das Orquídeas;280000;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-19;Bom;Apartamento;2021;Norte;Outubro
160;Rua Regueira Costa;265;Apto 1503 Edf. Quinta Das Orquídeas;268204;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-08-27;Bom;Apartamento;2021;Norte;Agosto
161;Rua Regueira Costa;265;Apto 1601 Edf. Quinta Das Orquídeas;272718;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-30;Bom;Apartamento;2021;Norte;Novembro
162;Rua Regueira Costa;265;Apto 303 Edf. Quinta Das Orquídeas;252868;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-18;Bom;Apartamento;2021;Norte;Outubro
163;Rua Regueira Costa;265;Apto 1704 Edf. Quinta Das Orquídeas;274059;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-08;Bom;Apartamento;2021;Norte;Setembro
164;Rua Regueira Costa;265;Apto 1902 Edf. Quinta Das Orquídeas;273521;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-22;Bom;Apartamento;2021;Norte;Novembro
165;Rua Regueira Costa;265;Apto 1903 Edf. Quinta Das Orquídeas;273521;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-02;Bom;Apartamento;2021;Norte;Dezembro
166;Rua Regueira Costa;265;Apto 1904 Edf. Quinta Das Orquídeas;276762;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-15;Bom;Apartamento;2021;Norte;Setembro
167;Rua Regueira Costa;265;Apto 2001 Edf. Quinta Das Orquídeas;292668;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-21;Bom;Apartamento;2021;Norte;Dezembro
168;Rua Regueira Costa;265;Apto 2002 Edf. Quinta Das Orquídeas;274866;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-08-30;Bom;Apartamento;2021;Norte;Agosto
169;Rua Regueira Costa;265;Apto 2004 Edf. Quinta Das Orquídeas;278123;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-18;Bom;Apartamento;2021;Norte;Novembro
170;Rua Regueira Costa;265;Apto 2101 Edf. Quinta Das Orquídeas;279491;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-15;Bom;Apartamento;2021;Norte;Setembro
171;Rua Regueira Costa;265;Apto 2102 Edf. Quinta Das Orquídeas;276218;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-23;Bom;Apartamento;2021;Norte;Setembro
172;Rua Regueira Costa;265;Apto 2103 Edf. Quinta Das Orquídeas;276218;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-21;Bom;Apartamento;2021;Norte;Setembro
173;Rua Regueira Costa;265;Apto 2104 Edf. Quinta Das Orquídeas;279491;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-15;Bom;Apartamento;2021;Norte;Setembro
174;Rua Regueira Costa;265;Apto 2202 Edf. Quinta Das Orquídeas;280000;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-28;Bom;Apartamento;2021;Norte;Outubro
175;Rua Regueira Costa;265;Apto 2203 Edf. Quinta Das Orquídeas;277577;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-08;Bom;Apartamento;2021;Norte;Setembro
176;Rua Regueira Costa;265;Apto 2204 Edf. Quinta Das Orquídeas;280866;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-15;Bom;Apartamento;2021;Norte;Setembro
177;Rua Regueira Costa;265;Apto 2301 Edf. Quinta Das Orquídeas;282248;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-15;Bom;Apartamento;2021;Norte;Setembro
178;Rua Regueira Costa;265;Apto 2302 Edf. Quinta Das Orquídeas;278942;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-22;Bom;Apartamento;2021;Norte;Novembro
179;Rua Regueira Costa;265;Apto 2303 Edf. Quinta Das Orquídeas;278942;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-28;Bom;Apartamento;2021;Norte;Outubro
180;Rua Regueira Costa;265;Apto 2304 Edf. Quinta Das Orquídeas;282248;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-19;Bom;Apartamento;2021;Norte;Novembro
181;Rua Regueira Costa;265;Apto 2501 Edf. Quinta Das Orquídeas;285031;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-08;Bom;Apartamento;2021;Norte;Setembro
182;Rua Regueira Costa;265;Apto 2502 Edf. Quinta Das Orquídeas;281693;Rosarinho;2021;1639.99;73.75;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-15;Bom;Apartamento;2021;Norte;Setembro
183;Rua Regueira Costa;265;Apto 2504 Edf. Quinta Das Orquídeas;285031;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-20;Bom;Apartamento;2021;Norte;Setembro
184;Rua Regueira Costa;265;Apto 501 Edf. Quinta Das Orquídeas;258388;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-06;Bom;Apartamento;2021;Norte;Dezembro
185;Rua Regueira Costa;265;Apto 2401 Edf. Quinta Das Orquídeas;283636;Rosarinho;2021;1639.99;74.7;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-01;Bom;Apartamento;2021;Norte;Dezembro
186;Rua Engenheiro Sampaio;255;Apto 0802 Edf Débora;335000;Rosarinho;2003;1022.4;101.43;Superior;Apartamento > 4 Pavimentos;Residencial;2021-07-19;Bom;Apartamento;2021;Norte;Julho
187;Rua General Abreu E Lima;144;Apto 702 Edf Mirante;1280000;Rosarinho;2012;2210.0;237.22;Superior;Apartamento > 4 Pavimentos;Residencial;2021-10-28;Bom;Apartamento;2021;Norte;Outubro
188;Av Norte Miguel Arraes De Alencar;3533;Apto 0305 Bloco P3;350000;Tamarineira;1984;16216.63;106.13;Médio;Apartamento > 4 Pavimentos;Residencial;2021-03-30;Bom;Apartamento;2021;Noroeste;Março
189;Av Norte Miguel Arraes De Alencar;3533;Apto 0203 Bloco P3;250000;Tamarineira;1984;16216.63;83.71;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-07;Bom;Apartamento;2021;Noroeste;Dezembro
190;Av Norte Miguel Arraes De Alencar;3533;Apto 0604 Bloco P3;276175;Tamarineira;1984;16216.63;106.13;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-13;Bom;Apartamento;2021;Noroeste;Setembro
191;Av Norte Miguel Arraes De Alencar;3533;Apto 0204 Bloco P4;300000;Tamarineira;1984;16216.63;106.13;Médio;Apartamento > 4 Pavimentos;Residencial;2021-03-03;Bom;Apartamento;2021;Noroeste;Março
192;Rua General Abreu E Lima;239;Apto 0201 Edf Dornellas Câmara;1246000;Tamarineira;1999;1387.01;352.28;Superior;Apartamento > 4 Pavimentos;Residencial;2021-01-07;Bom;Apartamento;2021;Noroeste;Janeiro
193;Rua General Abreu E Lima;239;Apto 0901 Edf Dornellas Câmara;1250000;Tamarineira;1999;1387.01;352.28;Superior;Apartamento > 4 Pavimentos;Residencial;2021-11-04;Bom;Apartamento;2021;Noroeste;Novembro
194;Rua General Abreu E Lima;113;Apto 0601 Edf Emília Costa;970000;Tamarineira;2001;2011.8;265.04;Superior;Apartamento > 4 Pavimentos;Residencial;2021-07-08;Bom;Apartamento;2021;Noroeste;Julho
195;Rua General Abreu E Lima;113;Apto 0901 Edf Emília Costa;1080000;Tamarineira;2001;2011.8;265.04;Superior;Apartamento > 4 Pavimentos;Residencial;2021-05-13;Bom;Apartamento;2021;Noroeste;Maio
196;Rua General Abreu E Lima;113;Apto 2101 Edf Emília Costa;865000;Tamarineira;2001;2011.8;265.04;Superior;Apartamento > 4 Pavimentos;Residencial;2021-09-28;Bom;Apartamento;2021;Noroeste;Setembro
197;Rua General Abreu E Lima;65;Apto 602 Edf Quinta Das Oliveiras;570000;Tamarineira;2004;1068.0;188.97;Superior;Apartamento > 4 Pavimentos;Residencial;2021-01-25;Bom;Apartamento;2021;Noroeste;Janeiro
198;Rua Doutor Jose Maria;1038;Apto 0201 Edf Aldo Lopes;270000;Tamarineira;1977;588.0;175.96;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-12;Bom;Apartamento;2021;Noroeste;Novembro
199;Rua Doutor Jose Maria;1038;Apto 0202 Edf Aldo Lopes;330000;Tamarineira;1977;588.0;175.96;Médio;Apartamento > 4 Pavimentos;Residencial;2021-07-06;Bom;Apartamento;2021;Noroeste;Julho
200;Rua Silveira Lira;70;Apto 4;150000;Tamarineira;1960;854.5;69.9;Simples;Apartamento <= 4 Pavimentos;Residencial;2021-04-01;Bom;Apartamento;2021;Noroeste;Abril
201;Rua Doutor Jose Maria;1135;Apto 2001 Edf La Vie Garden;843798;Tamarineira;2004;957.77;216.47;Superior;Apartamento > 4 Pavimentos;Residencial;2021-06-29;Bom;Apartamento;2021;Noroeste;Junho
202;Rua Doutor Jose Maria;1135;Apto 801 Edf La Vie Garden;1069000;Tamarineira;2004;957.77;216.47;Superior;Apartamento > 4 Pavimentos;Residencial;2021-05-14;Bom;Apartamento;2021;Noroeste;Maio
203;Rua Doutor Jose Maria;1135;Apto 1001 Edf La Vie Garden;757258;Tamarineira;2004;957.77;216.47;Superior;Apartamento > 4 Pavimentos;Residencial;2021-03-17;Bom;Apartamento;2021;Noroeste;Março
204;Rua Neto De Mendonca;165;Apto 0203 Edf West Side Park;610000;Tamarineira;2004;2073.04;164.66;Superior;Apartamento > 4 Pavimentos;Residencial;2021-01-03;Bom;Apartamento;2021;Noroeste;Janeiro
205;Rua Neto De Mendonca;165;Apto 1502 Edf West Side Park;575000;Tamarineira;2004;2073.04;164.6;Superior;Apartamento > 4 Pavimentos;Residencial;2021-01-29;Bom;Apartamento;2021;Noroeste;Janeiro
206;Rua Neto De Mendonca;121;Apto 1701 Edf Amareto;1053781;Tamarineira;1994;1196.22;270.19;Superior;Apartamento > 4 Pavimentos;Residencial;2021-05-20;Bom;Apartamento;2021;Noroeste;Maio
207;Rua Neto De Mendonca;25;Apto 0007 Edf Maia;200000;Tamarineira;1948;817.0;80.15;Simples;Apartamento <= 4 Pavimentos;Residencial;2021-10-27;Bom;Apartamento;2021;Noroeste;Outubro
208;Av Conselheiro Rosa E Silva;1952;Apto 0204 Bloco B;208066;Tamarineira;1970;2107.87;88.0;Médio;Apartamento > 4 Pavimentos;Residencial;2021-07-29;Bom;Apartamento;2021;Noroeste;Julho
209;Rua Ricardo Hardman;157;Apto 201 Edf Parklane Jaqueira Marcos Suassuna;1300000;Tamarineira;2021;1159.42;155.27;Superior;Apartamento > 4 Pavimentos;Residencial;2021-01-19;Bom;Apartamento;2021;Noroeste;Janeiro
210;Rua Ricardo Hardman;157;Apto 1201 Edf Parklane Jaqueira Marcos Suassuna;1752863;Tamarineira;2021;1159.42;254.87;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-30;Bom;Apartamento;2021;Noroeste;Dezembro
211;Rua Ricardo Hardman;55;Apto 201 Edf Idalina Hardman - Bloco B;1467840;Tamarineira;2016;7011.16;281.33;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-27;Bom;Apartamento;2021;Noroeste;Dezembro
212;Rua Ricardo Hardman;55;Apto 401 Edf Idalina Hardman - Bloco B;15555;Tamarineira;2016;7011.16;281.33;Superior;Apartamento > 4 Pavimentos;Residencial;2021-04-06;Bom;Apartamento;2021;Noroeste;Abril
213;Rua Ricardo Hardman;55;Apto 401 Edf Idalina Hardman - Bloco B;1394858;Tamarineira;2016;7011.16;281.33;Superior;Apartamento > 4 Pavimentos;Residencial;2021-02-12;Bom;Apartamento;2021;Noroeste;Fevereiro
214;Rua Ricardo Hardman;55;Apto 1302 Edf Idalina Hardman - Bloco B;1771523;Tamarineira;2016;7011.16;281.33;Superior;Apartamento > 4 Pavimentos;Residencial;2021-11-10;Bom;Apartamento;2021;Noroeste;Novembro
215;Rua Ricardo Hardman;55;Apto 1501 Edf Idalina Hardman - Bloco B;2019695;Tamarineira;2016;7011.16;281.33;Superior;Apartamento > 4 Pavimentos;Residencial;2021-09-02;Bom;Apartamento;2021;Noroeste;Setembro
216;Rua Coronel Uriel Sergio Cardim;71;Apto 204 Edf. Privilege Jaqueira;560000;Tamarineira;2018;1771.16;104.02;Superior;Apartamento > 4 Pavimentos;Residencial;2021-01-14;Bom;Apartamento;2021;Noroeste;Janeiro
217;Rua Coronel Uriel Sergio Cardim;71;Apto 703 Edf. Privilege Jaqueira;520090;Tamarineira;2018;1771.16;104.02;Superior;Apartamento > 4 Pavimentos;Residencial;2021-02-03;Bom;Apartamento;2021;Noroeste;Fevereiro
218;Rua Coronel Uriel Sergio Cardim;71;Apto 803 Edf. Privilege Jaqueira;599500;Tamarineira;2018;1771.16;116.81;Superior;Apartamento > 4 Pavimentos;Residencial;2021-08-12;Bom;Apartamento;2021;Noroeste;Agosto
219;Av Conselheiro Rosa E Silva;2075;Apto 1401 Edf Dafna;575000;Tamarineira;1999;884.52;190.85;Superior;Apartamento > 4 Pavimentos;Residencial;2021-03-09;Bom;Apartamento;2021;Noroeste;Março
220;Av Conselheiro Rosa E Silva;2075;Apto 1501 Edf Dafna;550000;Tamarineira;1999;884.52;190.85;Superior;Apartamento > 4 Pavimentos;Residencial;2021-02-23;Bom;Apartamento;2021;Noroeste;Fevereiro
221;Rua Simao Mendes;92;Apto 0901 Edf Mairiyara Village;810000;Tamarineira;1992;1515.6;211.45;Superior;Apartamento > 4 Pavimentos;Residencial;2021-05-25;Bom;Apartamento;2021;Noroeste;Maio
222;Rua Simao Mendes;92;Apto 2202 Edf Mairiyara Village;1900000;Tamarineira;1992;1515.6;517.73;Superior;Apartamento > 4 Pavimentos;Residencial;2021-07-21;Bom;Apartamento;2021;Noroeste;Julho
223;Rua Simao Mendes;92;Apto 1602 Edf Mairiyara Village;817000;Tamarineira;1992;1515.6;211.45;Superior;Apartamento > 4 Pavimentos;Residencial;2021-10-18;Bom;Apartamento;2021;Noroeste;Outubro
224;Rua Simao Mendes;144;Apto 1302 Edf Albino Vilaça;841741;Tamarineira;1985;1238.25;252.74;Superior;Apartamento > 4 Pavimentos;Residencial;2021-02-16;Bom;Apartamento;2021;Noroeste;Fevereiro
225;Rua Simao Mendes;200;Apto 2201 Edf Saint Elisee;2300000;Tamarineira;2007;3496.0;307.2;Superior;Apartamento > 4 Pavimentos;Residencial;2021-01-26;Bom;Apartamento;2021;Noroeste;Janeiro
226;Rua Simao Mendes;200;Apto 2402 Edf Saint Elisee;2300000;Tamarineira;2007;3496.0;307.2;Superior;Apartamento > 4 Pavimentos;Residencial;2021-07-29;Bom;Apartamento;2021;Noroeste;Julho
227;Rua Do Futuro;1200;Apto 3102 Edf Parque Da Jaqueira;2200000;Tamarineira;2006;3496.0;282.11;Superior;Apartamento > 4 Pavimentos;Residencial;2021-01-12;Bom;Apartamento;2021;Noroeste;Janeiro
228;Rua Gildo Neto;147;Apto 0601 Edf Villa Vinhedo;360000;Tamarineira;1980;592.52;137.59;Simples;Apartamento > 4 Pavimentos;Residencial;2021-12-30;Bom;Apartamento;2021;Noroeste;Dezembro
229;Rua Gildo Neto;125;Apto 0701 Edf Jaqueira Garden Residence;600000;Tamarineira;2000;996.97;182.57;Superior;Apartamento > 4 Pavimentos;Residencial;2021-11-30;Bom;Apartamento;2021;Noroeste;Novembro
230;Rua Gildo Neto;125;Apto 0902 Edf Jaqueira Garden Residence;750000;Tamarineira;2000;996.97;182.57;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-15;Bom;Apartamento;2021;Noroeste;Dezembro
231;Rua Doutor Jose Maria;517;Apto 0602 Edf Três Marias;685941;Encruzilhada;1994;1284.8;226.47;Superior;Apartamento > 4 Pavimentos;Residencial;2021-11-23;Bom;Apartamento;2021;Norte;Novembro
232;Rua Doutor Jose Maria;517;Apto 1101 Edf Três Marias;702978;Encruzilhada;1994;1284.8;226.47;Superior;Apartamento > 4 Pavimentos;Residencial;2021-08-19;Bom;Apartamento;2021;Norte;Agosto
233;Rua Doutor Jose Maria;485;Apto 1601 Edf Vila Velha Colonial;410000;Encruzilhada;1998;905.18;140.46;Médio;Apartamento > 4 Pavimentos;Residencial;2021-04-29;Bom;Apartamento;2021;Norte;Abril
234;Rua Gomes De Matos Junior;125;Apto 0701 Edf Olinda Colonial;566000;Encruzilhada;1997;1316.17;177.45;Superior;Apartamento > 4 Pavimentos;Residencial;2021-04-13;Bom;Apartamento;2021;Norte;Abril
235;Rua Gomes De Matos Junior;75;Apto 801 Edf Quinta Do Algarve;750000;Encruzilhada;2008;1492.22;197.24;Superior;Apartamento > 4 Pavimentos;Residencial;2021-09-08;Bom;Apartamento;2021;Norte;Setembro
236;Rua Teles Junior;60;Nan;1393150;Encruzilhada;1939;540.56;167.08;Simples;Casa;Comercial;2021-12-28;Bom;Casa;2021;Norte;Dezembro
237;Rua Teles Júnior;110;Nan;1305186;Encruzilhada;1955;610.37;171.2;Simples;Casa;Residencial;2021-10-22;Bom;Casa;2021;Norte;Outubro
238;Rua Teles Junior;122;Apto 0103 Bloco A;155000;Encruzilhada;1970;1277.5;54.0;Simples;Apartamento <= 4 Pavimentos;Residencial;2021-04-16;Bom;Apartamento;2021;Norte;Abril
